listing_id,seller_id,category,product_name,price_eur,stock_qty,is_active,listed_date
LST02237,SEL0277,Beauty,Product_02237,286.21,194,1,2023-03-14
LST02238,SEL0024,Home & Garden,Product_02238,428.87,61,1,2023-03-24
LST02239,SEL0148,Beauty,Product_02239,166.96,79,1,2023-04-10
LST02240,SEL0404,Home & Garden,Product_02240,346.45,58,1,2023-01-24
LST02241,SEL0191,Electronics,Product_02241,351.79,35,1,2023-05-23
LST02242,SEL0224,Home & Garden,Product_02242,99.24,45,0,2023-03-11
LST02243,SEL0396,Home & Garden,Product_02243,288.06,160,1,2023-03-22
LST02244,SEL0408,Electronics,Product_02244,400.04,91,0,2023-03-15
LST02245,SEL0172,Fashion,Product_02245,131.38,77,1,2023-06-06
LST02246,SEL0285,Electronics,Product_02246,178.75,196,1,2023-04-22
LST02247,SEL0472,Sports,Product_02247,229.71,59,1,2023-03-12
LST02248,SEL0109,Electronics,Product_02248,399.55,113,1,2023-02-05
LST02249,SEL0283,Electronics,Product_02249,100.61,111,1,2023-02-24
LST02250,SEL0227,Beauty,Product_02250,70.46,104,0,2023-03-01
LST02251,SEL0487,Sports,Product_02251,358.5,3,1,2023-04-09
LST02252,SEL0284,Electronics,Product_02252,303.62,63,1,2023-02-01
LST02253,SEL0452,Fashion,Product_02253,450.37,61,1,2023-04-19
LST02254,SEL0080,Home & Garden,Product_02254,475.48,100,1,2023-02-21
LST02255,SEL0004,Fashion,Product_02255,22.1,178,0,2023-05-25
LST02256,SEL0170,Home & Garden,Product_02256,481.46,91,1,2023-05-18
LST02257,SEL0068,Beauty,Product_02257,153.58,36,1,2023-03-23
LST02258,SEL0231,Electronics,Product_02258,477.61,13,1,2023-03-28
LST02259,SEL0156,Electronics,Product_02259,239.72,87,1,2023-03-12
LST02260,SEL0499,Home & Garden,Product_02260,289.26,164,0,2023-06-22
LST02261,SEL0078,Sports,Product_02261,24.87,44,1,2023-06-28
LST02262,SEL0446,Electronics,Product_02262,186.76,67,1,2023-05-04
LST02263,SEL0160,Electronics,Product_02263,39.13,50,1,2023-05-01
LST02264,SEL0472,Sports,Product_02264,325.49,155,0,2023-01-15
LST02265,SEL0276,Electronics,Product_02265,126.32,200,1,2023-03-17
LST02266,SEL0066,Fashion,Product_02266,154.43,8,1,2023-05-18
LST02267,SEL0258,Sports,Product_02267,69.77,57,1,2023-06-27
LST02268,SEL0360,Electronics,Product_02268,291.56,14,1,2023-05-03
LST02269,SEL0051,Fashion,Product_02269,342.96,175,1,2023-04-18
LST02270,SEL0342,Electronics,Product_02270,218.69,167,1,2023-04-20
LST02271,SEL0292,Beauty,Product_02271,479.25,165,1,2023-01-20
LST02272,SEL0144,Electronics,Product_02272,202.84,96,1,2023-01-22
LST02273,SEL0011,Fashion,Product_02273,190.11,82,1,2023-02-13
LST02274,SEL0198,Fashion,Product_02274,120.9,175,1,2023-05-12
LST02275,SEL0138,Beauty,Product_02275,477.65,197,1,2023-01-14
LST02276,SEL0251,Sports,Product_02276,96.66,161,1,2023-03-29
LST02277,SEL0410,Fashion,Product_02277,79.54,105,1,2023-05-03
LST02278,SEL0365,Sports,Product_02278,104.62,33,0,2023-05-28
LST02279,SEL0369,Electronics,Product_02279,336.69,143,0,2023-03-13
LST02280,SEL0085,Beauty,Product_02280,215.24,93,0,2023-05-16
LST02281,SEL0265,Home & Garden,Product_02281,360.7,34,1,2023-05-03
LST02282,SEL0361,Fashion,Product_02282,38.93,37,1,2023-04-23
LST02283,SEL0193,Home & Garden,Product_02283,464.99,196,1,2023-03-21
LST02284,SEL0401,Beauty,Product_02284,255.48,106,1,2023-02-11
LST02285,SEL0164,Sports,Product_02285,42.06,199,1,2023-06-12
LST02286,SEL0468,Home & Garden,Product_02286,218.37,194,1,2023-03-02
LST02287,SEL0046,Electronics,Product_02287,100.94,148,1,2023-05-12
LST02288,SEL0451,Beauty,Product_02288,5.65,174,1,2023-02-05
LST02289,SEL0004,Fashion,Product_02289,309.39,100,1,2023-04-28
LST02290,SEL0285,Electronics,Product_02290,438.63,109,1,2023-05-24
LST02291,SEL0106,Beauty,Product_02291,409.0,37,1,2023-01-17
LST02292,SEL0186,Electronics,Product_02292,108.54,121,0,2023-06-27
LST02293,SEL0498,Sports,Product_02293,401.45,77,0,2023-01-10
LST02294,SEL0017,Electronics,Product_02294,438.06,17,1,2023-01-04
LST02295,SEL0324,Electronics,Product_02295,372.43,69,1,2023-04-23
LST02296,SEL0094,Electronics,Product_02296,331.83,108,1,2023-06-10
LST02297,SEL0284,Electronics,Product_02297,173.57,15,1,2023-02-24
LST02298,SEL0391,Beauty,Product_02298,423.62,45,1,2023-06-24
LST02299,SEL0329,Home & Garden,Product_02299,265.68,43,1,2023-06-06
LST02300,SEL0102,Home & Garden,Product_02300,209.05,18,1,2023-01-05
LST02301,SEL0371,Home & Garden,Product_02301,228.78,167,1,2023-01-31
LST02302,SEL0049,Sports,Product_02302,65.57,80,1,2023-02-06
LST02303,SEL0138,Beauty,Product_02303,211.26,39,1,2023-03-15
LST02304,SEL0064,Fashion,Product_02304,241.81,184,1,2023-03-04
LST02305,SEL0361,Fashion,Product_02305,269.06,102,1,2023-01-10
LST02306,SEL0158,Sports,Product_02306,172.2,23,1,2023-01-24
LST02307,SEL0116,Fashion,Product_02307,459.15,25,1,2023-03-13
LST02308,SEL0021,Home & Garden,Product_02308,177.14,176,1,2023-01-15
LST02309,SEL0296,Electronics,Product_02309,276.11,36,1,2023-04-11
LST02310,SEL0015,Sports,Product_02310,486.95,170,0,2023-04-16
LST02311,SEL0352,Sports,Product_02311,433.13,153,0,2023-03-21
LST02312,SEL0188,Sports,Product_02312,351.59,144,0,2023-01-25
LST02313,SEL0137,Fashion,Product_02313,291.29,115,0,2023-02-09
LST02314,SEL0053,Home & Garden,Product_02314,218.07,119,1,2023-05-12
LST02315,SEL0331,Electronics,Product_02315,474.06,171,0,2023-05-23
LST02316,SEL0354,Fashion,Product_02316,199.6,43,1,2023-04-13
LST02317,SEL0334,Home & Garden,Product_02317,465.43,48,1,2023-05-04
LST02318,SEL0306,Beauty,Product_02318,301.78,1,1,2023-04-05
LST02319,SEL0053,Home & Garden,Product_02319,113.43,85,0,2023-06-03
LST02320,SEL0410,Fashion,Product_02320,240.85,64,1,2023-02-26
LST02321,SEL0190,Sports,Product_02321,354.35,115,1,2023-03-15
LST02322,SEL0124,Electronics,Product_02322,424.0,129,1,2023-01-08
LST02323,SEL0384,Beauty,Product_02323,146.84,103,1,2023-03-24
LST02324,SEL0410,Fashion,Product_02324,232.5,20,1,2023-05-29
LST02325,SEL0465,Home & Garden,Product_02325,96.2,99,1,2023-06-22
LST02326,SEL0283,Electronics,Product_02326,77.15,87,0,2023-04-05
LST02327,SEL0022,Fashion,Product_02327,209.91,171,1,2023-06-27
LST02328,SEL0328,Beauty,Product_02328,28.66,6,1,2023-04-17
LST02329,SEL0150,Fashion,Product_02329,231.93,79,1,2023-02-14
LST02330,SEL0111,Home & Garden,Product_02330,399.41,183,1,2023-04-23
LST02331,SEL0136,Beauty,Product_02331,398.38,97,1,2023-02-19
LST02332,SEL0142,Fashion,Product_02332,357.14,58,1,2023-01-05
LST02333,SEL0018,Sports,Product_02333,116.7,131,1,2023-04-05
LST02334,SEL0479,Home & Garden,Product_02334,100.49,185,0,2023-04-10
LST02335,SEL0457,Electronics,Product_02335,433.65,192,1,2023-01-01
LST02336,SEL0459,Sports,Product_02336,358.92,55,1,2023-04-01
LST02337,SEL0491,Fashion,Product_02337,130.31,144,1,2023-01-12
LST02338,SEL0140,Home & Garden,Product_02338,283.75,168,1,2023-04-30
LST02339,SEL0415,Sports,Product_02339,462.16,44,1,2023-03-31
LST02340,SEL0038,Sports,Product_02340,235.72,164,0,2023-03-20
LST02341,SEL0469,Fashion,Product_02341,73.49,197,0,2023-04-18
LST02342,SEL0165,Home & Garden,Product_02342,277.46,17,1,2023-02-22
LST02343,SEL0313,Home & Garden,Product_02343,50.05,24,1,2023-03-29
LST02344,SEL0311,Beauty,Product_02344,217.75,42,1,2023-05-15
LST02345,SEL0478,Sports,Product_02345,366.73,24,1,2023-05-30
LST02346,SEL0280,Home & Garden,Product_02346,169.2,197,0,2023-03-19
LST02347,SEL0100,Electronics,Product_02347,482.37,30,1,2023-05-18
LST02348,SEL0187,Fashion,Product_02348,152.26,41,1,2023-05-25
LST02349,SEL0263,Electronics,Product_02349,129.16,164,1,2023-01-10
LST02350,SEL0475,Home & Garden,Product_02350,247.76,39,1,2023-02-17
LST02351,SEL0171,Home & Garden,Product_02351,306.26,165,1,2023-04-10
LST02352,SEL0182,Home & Garden,Product_02352,272.15,150,1,2023-02-28
LST02353,SEL0043,Home & Garden,Product_02353,453.17,191,1,2023-01-30
LST02354,SEL0158,Sports,Product_02354,374.93,19,1,2023-03-13
LST02355,SEL0097,Fashion,Product_02355,311.63,29,1,2023-05-13
LST02356,SEL0481,Sports,Product_02356,267.53,85,1,2023-03-29
LST02357,SEL0301,Fashion,Product_02357,330.52,3,1,2023-02-10
LST02358,SEL0065,Fashion,Product_02358,5.96,148,0,2023-06-27
LST02359,SEL0012,Sports,Product_02359,190.35,80,1,2023-05-19
LST02360,SEL0436,Electronics,Product_02360,417.54,37,1,2023-01-31
LST02361,SEL0149,Home & Garden,Product_02361,278.65,173,1,2023-01-10
LST02362,SEL0032,Beauty,Product_02362,13.74,193,1,2023-06-26
LST02363,SEL0266,Electronics,Product_02363,178.16,175,0,2023-05-10
LST02364,SEL0376,Electronics,Product_02364,228.05,156,0,2023-01-25
LST02365,SEL0494,Beauty,Product_02365,494.87,115,0,2023-01-31
LST02366,SEL0296,Electronics,Product_02366,19.44,186,1,2023-05-19
LST02367,SEL0374,Fashion,Product_02367,461.27,46,1,2023-03-21
LST02368,SEL0348,Home & Garden,Product_02368,106.71,154,1,2023-04-07
LST02369,SEL0177,Fashion,Product_02369,231.51,64,1,2023-02-08
LST02370,SEL0186,Electronics,Product_02370,434.09,118,1,2023-01-23
LST02371,SEL0348,Home & Garden,Product_02371,270.61,23,1,2023-06-23
LST02372,SEL0196,Fashion,Product_02372,193.31,158,1,2023-03-20
LST02373,SEL0191,Electronics,Product_02373,14.8,141,0,2023-06-02
LST02374,SEL0459,Sports,Product_02374,145.36,166,1,2023-04-29
LST02375,SEL0130,Electronics,Product_02375,424.49,19,0,2023-06-03
LST02376,SEL0148,Beauty,Product_02376,457.42,37,1,2023-06-14
LST02377,SEL0143,Sports,Product_02377,32.72,154,1,2023-04-23
LST02378,SEL0298,Beauty,Product_02378,274.79,132,1,2023-01-04
LST02379,SEL0434,Electronics,Product_02379,477.12,56,1,2023-06-08
LST02380,SEL0291,Fashion,Product_02380,290.14,115,1,2023-04-28
LST02381,SEL0473,Fashion,Product_02381,348.11,10,1,2023-06-09
LST02382,SEL0097,Fashion,Product_02382,20.35,107,0,2023-02-13
LST02383,SEL0036,Home & Garden,Product_02383,341.63,156,1,2023-06-26
LST02384,SEL0152,Home & Garden,Product_02384,92.61,66,0,2023-02-19
LST02385,SEL0422,Beauty,Product_02385,289.3,177,1,2023-06-13
LST02386,SEL0418,Fashion,Product_02386,99.46,161,1,2023-06-27
LST02387,SEL0146,Home & Garden,Product_02387,273.85,181,1,2023-06-24
LST02388,SEL0475,Home & Garden,Product_02388,60.37,9,0,2023-05-19
LST02389,SEL0387,Home & Garden,Product_02389,241.18,4,1,2023-06-10
LST02390,SEL0363,Sports,Product_02390,360.43,199,1,2023-05-12
LST02391,SEL0380,Beauty,Product_02391,50.53,146,1,2023-02-04
LST02392,SEL0497,Fashion,Product_02392,34.6,126,1,2023-03-08
LST02393,SEL0352,Sports,Product_02393,168.32,183,1,2023-06-22
LST02394,SEL0267,Electronics,Product_02394,19.38,160,1,2023-01-24
LST02395,SEL0472,Sports,Product_02395,250.97,46,1,2023-04-21
LST02396,SEL0385,Fashion,Product_02396,185.51,11,1,2023-05-20
LST02397,SEL0421,Home & Garden,Product_02397,188.09,123,1,2023-01-31
LST02398,SEL0300,Fashion,Product_02398,205.19,11,1,2023-01-15
LST02399,SEL0413,Sports,Product_02399,324.22,58,1,2023-05-18
LST02400,SEL0373,Electronics,Product_02400,237.76,79,1,2023-05-08
LST02401,SEL0286,Sports,Product_02401,219.63,46,1,2023-02-25
LST02402,SEL0164,Sports,Product_02402,181.51,2,0,2023-03-14
LST02403,SEL0175,Fashion,Product_02403,226.64,198,0,2023-03-19
LST02404,SEL0347,Fashion,Product_02404,145.04,107,1,2023-01-16
LST02405,SEL0388,Electronics,Product_02405,305.43,30,1,2023-01-06
LST02406,SEL0292,Beauty,Product_02406,446.89,67,1,2023-01-03
LST02407,SEL0129,Sports,Product_02407,420.15,175,1,2023-01-20
LST02408,SEL0334,Home & Garden,Product_02408,266.3,76,1,2023-06-05
LST02409,SEL0457,Electronics,Product_02409,457.18,43,1,2023-02-09
LST02410,SEL0166,Beauty,Product_02410,370.64,61,1,2023-05-14
LST02411,SEL0409,Beauty,Product_02411,321.69,126,1,2023-01-03
LST02412,SEL0436,Electronics,Product_02412,426.22,51,1,2023-04-09
LST02413,SEL0222,Home & Garden,Product_02413,47.09,140,1,2023-01-28
LST02414,SEL0041,Electronics,Product_02414,364.72,194,1,2023-05-23
LST02415,SEL0436,Electronics,Product_02415,434.84,141,0,2023-01-15
LST02416,SEL0163,Beauty,Product_02416,289.87,142,1,2023-04-15
LST02417,SEL0098,Beauty,Product_02417,59.05,29,1,2023-06-17
LST02418,SEL0305,Fashion,Product_02418,30.64,187,1,2023-05-10
LST02419,SEL0176,Sports,Product_02419,331.84,102,1,2023-01-11
LST02420,SEL0406,Fashion,Product_02420,496.55,157,0,2023-06-18
LST02421,SEL0043,Home & Garden,Product_02421,266.65,101,0,2023-03-13
LST02422,SEL0066,Fashion,Product_02422,345.09,110,1,2023-01-19
LST02423,SEL0495,Home & Garden,Product_02423,350.0,194,0,2023-01-01
LST02424,SEL0256,Beauty,Product_02424,65.99,186,1,2023-06-07
LST02425,SEL0185,Electronics,Product_02425,257.8,48,1,2023-01-14
LST02426,SEL0352,Sports,Product_02426,370.05,180,1,2023-06-21
LST02427,SEL0360,Electronics,Product_02427,351.36,123,1,2023-02-23
LST02428,SEL0107,Beauty,Product_02428,208.44,102,1,2023-01-06
LST02429,SEL0003,Beauty,Product_02429,140.9,37,0,2023-01-15
LST02430,SEL0385,Fashion,Product_02430,112.09,15,1,2023-05-03
LST02431,SEL0420,Home & Garden,Product_02431,295.76,175,1,2023-06-22
LST02432,SEL0100,Electronics,Product_02432,185.28,83,1,2023-02-11
LST02433,SEL0293,Home & Garden,Product_02433,92.78,86,1,2023-04-19
LST02434,SEL0462,Fashion,Product_02434,481.89,102,1,2023-02-20
LST02435,SEL0337,Beauty,Product_02435,194.89,183,1,2023-02-17
LST02436,SEL0123,Beauty,Product_02436,297.39,2,1,2023-05-01
LST02437,SEL0329,Home & Garden,Product_02437,28.77,34,0,2023-04-10
LST02438,SEL0330,Fashion,Product_02438,13.48,160,1,2023-04-05
LST02439,SEL0198,Fashion,Product_02439,145.29,84,1,2023-02-13
LST02440,SEL0481,Sports,Product_02440,137.83,82,0,2023-03-03
LST02441,SEL0291,Fashion,Product_02441,138.94,191,0,2023-05-08
LST02442,SEL0262,Electronics,Product_02442,175.81,164,1,2023-02-08
LST02443,SEL0080,Home & Garden,Product_02443,200.49,124,1,2023-06-13
LST02444,SEL0121,Home & Garden,Product_02444,39.54,50,1,2023-06-04
LST02445,SEL0037,Fashion,Product_02445,23.63,135,0,2023-06-21
LST02446,SEL0095,Fashion,Product_02446,426.23,181,1,2023-01-29
LST02447,SEL0049,Sports,Product_02447,55.15,194,1,2023-01-29
LST02448,SEL0361,Fashion,Product_02448,11.67,64,1,2023-03-10
LST02449,SEL0298,Beauty,Product_02449,417.9,156,1,2023-05-13
LST02450,SEL0466,Home & Garden,Product_02450,110.21,162,1,2023-03-16
LST02451,SEL0010,Sports,Product_02451,325.21,91,1,2023-03-18
LST02452,SEL0014,Sports,Product_02452,208.36,123,1,2023-02-03
LST02453,SEL0023,Sports,Product_02453,205.71,125,1,2023-06-02
LST02454,SEL0300,Fashion,Product_02454,137.99,11,1,2023-03-15
LST02455,SEL0497,Fashion,Product_02455,304.03,30,1,2023-06-21
LST02456,SEL0245,Beauty,Product_02456,341.39,17,0,2023-03-27
LST02457,SEL0174,Sports,Product_02457,198.15,185,1,2023-03-20
LST02458,SEL0161,Electronics,Product_02458,192.13,125,0,2023-06-27
LST02459,SEL0489,Sports,Product_02459,235.4,44,1,2023-01-16
LST02460,SEL0410,Fashion,Product_02460,31.66,151,1,2023-06-01
LST02461,SEL0484,Sports,Product_02461,470.95,156,1,2023-05-22
LST02462,SEL0119,Beauty,Product_02462,477.91,165,1,2023-03-12
LST02463,SEL0362,Beauty,Product_02463,259.83,83,1,2023-02-28
LST02464,SEL0193,Home & Garden,Product_02464,129.09,168,1,2023-04-08
LST02465,SEL0415,Sports,Product_02465,370.47,6,0,2023-01-15
LST02466,SEL0300,Fashion,Product_02466,304.73,55,1,2023-02-21
LST02467,SEL0467,Fashion,Product_02467,103.09,7,1,2023-02-18
LST02468,SEL0425,Beauty,Product_02468,255.38,190,1,2023-02-16
LST02469,SEL0420,Home & Garden,Product_02469,259.78,182,1,2023-06-11
LST02470,SEL0050,Beauty,Product_02470,9.76,45,1,2023-05-08
LST02471,SEL0400,Fashion,Product_02471,10.89,190,1,2023-05-13
LST02472,SEL0180,Sports,Product_02472,226.13,138,1,2023-01-08
LST02473,SEL0290,Fashion,Product_02473,97.44,154,0,2023-06-23
LST02474,SEL0263,Electronics,Product_02474,324.16,194,1,2023-01-28
LST02475,SEL0294,Sports,Product_02475,347.96,164,1,2023-01-23
LST02476,SEL0303,Home & Garden,Product_02476,77.8,48,1,2023-05-25
LST02477,SEL0230,Fashion,Product_02477,47.67,40,1,2023-04-29
LST02478,SEL0340,Home & Garden,Product_02478,363.63,152,1,2023-03-27
LST02479,SEL0451,Beauty,Product_02479,161.59,18,1,2023-06-21
LST02480,SEL0336,Fashion,Product_02480,124.55,29,1,2023-03-22
LST02481,SEL0076,Fashion,Product_02481,449.47,161,1,2023-05-13
LST02482,SEL0273,Electronics,Product_02482,47.53,26,0,2023-01-06
LST02483,SEL0158,Sports,Product_02483,6.28,82,1,2023-05-20
LST02484,SEL0234,Electronics,Product_02484,157.82,52,1,2023-06-28
LST02485,SEL0360,Electronics,Product_02485,21.47,68,1,2023-06-27
LST02486,SEL0215,Beauty,Product_02486,341.19,153,0,2023-06-22
LST02487,SEL0286,Sports,Product_02487,255.0,96,0,2023-06-23
LST02488,SEL0368,Electronics,Product_02488,361.99,55,1,2023-04-27
LST02489,SEL0297,Beauty,Product_02489,379.49,123,1,2023-01-07
LST02490,SEL0051,Fashion,Product_02490,452.42,160,1,2023-03-06
LST02491,SEL0497,Fashion,Product_02491,301.86,54,1,2023-01-22
LST02492,SEL0236,Electronics,Product_02492,403.11,68,0,2023-01-13
LST02493,SEL0424,Beauty,Product_02493,190.78,35,1,2023-01-06
LST02494,SEL0165,Home & Garden,Product_02494,353.46,25,1,2023-06-11
LST02495,SEL0088,Electronics,Product_02495,137.37,6,1,2023-02-10
LST02496,SEL0366,Beauty,Product_02496,38.82,25,1,2023-02-22
LST02497,SEL0333,Electronics,Product_02497,448.12,82,0,2023-04-22
LST02498,SEL0265,Home & Garden,Product_02498,266.09,147,1,2023-05-22
LST02499,SEL0336,Fashion,Product_02499,137.41,99,1,2023-01-05
LST02500,SEL0229,Beauty,Product_02500,479.25,186,1,2023-01-24
LST02501,SEL0401,Beauty,Product_02501,404.0,165,1,2023-02-05
LST02502,SEL0212,Fashion,Product_02502,342.43,88,1,2023-04-26
LST02503,SEL0177,Fashion,Product_02503,172.41,43,0,2023-05-19
LST02504,SEL0353,Sports,Product_02504,486.81,105,1,2023-04-29
LST02505,SEL0084,Sports,Product_02505,257.87,40,1,2023-06-09
LST02506,SEL0359,Home & Garden,Product_02506,125.23,131,1,2023-02-25
LST02507,SEL0351,Beauty,Product_02507,116.75,195,1,2023-04-01
LST02508,SEL0136,Beauty,Product_02508,121.7,127,1,2023-02-10
LST02509,SEL0237,Electronics,Product_02509,345.0,127,1,2023-03-28
LST02510,SEL0049,Sports,Product_02510,6.87,83,1,2023-02-28
LST02511,SEL0215,Beauty,Product_02511,318.73,129,1,2023-04-10
LST02512,SEL0168,Beauty,Product_02512,239.48,157,1,2023-03-08
LST02513,SEL0486,Electronics,Product_02513,93.49,123,1,2023-05-19
LST02514,SEL0499,Home & Garden,Product_02514,33.92,10,1,2023-06-14
LST02515,SEL0312,Electronics,Product_02515,281.87,89,0,2023-03-11
LST02516,SEL0167,Sports,Product_02516,146.46,121,1,2023-03-01
LST02517,SEL0244,Electronics,Product_02517,328.23,161,1,2023-02-08
LST02518,SEL0236,Electronics,Product_02518,388.25,93,1,2023-06-13
LST02519,SEL0280,Home & Garden,Product_02519,24.67,7,1,2023-01-20
LST02520,SEL0140,Home & Garden,Product_02520,418.59,25,0,2023-04-27
LST02521,SEL0234,Electronics,Product_02521,304.12,136,1,2023-04-11
LST02522,SEL0221,Home & Garden,Product_02522,130.3,122,1,2023-03-21
LST02523,SEL0017,Electronics,Product_02523,494.41,110,1,2023-01-12
LST02524,SEL0483,Sports,Product_02524,17.84,199,1,2023-01-03
LST02525,SEL0319,Home & Garden,Product_02525,215.41,137,0,2023-06-13
LST02526,SEL0182,Home & Garden,Product_02526,186.27,60,1,2023-04-04
LST02527,SEL0416,Fashion,Product_02527,24.19,179,1,2023-04-21
LST02528,SEL0048,Beauty,Product_02528,454.64,123,1,2023-06-03
LST02529,SEL0083,Home & Garden,Product_02529,220.66,197,1,2023-02-04
LST02530,SEL0370,Beauty,Product_02530,180.69,73,1,2023-05-31
LST02531,SEL0372,Sports,Product_02531,49.02,73,1,2023-01-19
LST02532,SEL0493,Home & Garden,Product_02532,358.08,120,1,2023-04-12
LST02533,SEL0109,Electronics,Product_02533,197.86,46,1,2023-06-09
LST02534,SEL0292,Beauty,Product_02534,150.66,42,1,2023-02-20
LST02535,SEL0478,Sports,Product_02535,499.72,45,0,2023-04-03
LST02536,SEL0006,Beauty,Product_02536,383.92,156,1,2023-06-02
LST02537,SEL0085,Beauty,Product_02537,285.36,102,1,2023-04-08
LST02538,SEL0100,Electronics,Product_02538,14.4,112,1,2023-03-27
LST02539,SEL0257,Sports,Product_02539,461.35,133,1,2023-06-11
LST02540,SEL0082,Fashion,Product_02540,374.06,80,1,2023-01-15
LST02541,SEL0083,Home & Garden,Product_02541,473.29,168,1,2023-04-01
LST02542,SEL0143,Sports,Product_02542,494.27,122,0,2023-02-01
LST02543,SEL0049,Sports,Product_02543,325.7,198,1,2023-02-03
LST02544,SEL0332,Electronics,Product_02544,448.64,22,1,2023-06-21
LST02545,SEL0351,Beauty,Product_02545,386.95,194,1,2023-01-11
LST02546,SEL0112,Home & Garden,Product_02546,431.99,193,1,2023-02-19
LST02547,SEL0113,Sports,Product_02547,470.78,140,1,2023-01-19
LST02548,SEL0073,Home & Garden,Product_02548,405.54,40,1,2023-02-20
LST02549,SEL0288,Beauty,Product_02549,279.49,83,1,2023-03-28
LST02550,SEL0378,Electronics,Product_02550,74.06,58,1,2023-05-22
LST02551,SEL0283,Electronics,Product_02551,305.73,109,1,2023-03-15
LST02552,SEL0364,Electronics,Product_02552,174.56,176,1,2023-01-17
LST02553,SEL0470,Fashion,Product_02553,453.31,56,1,2023-01-21
LST02554,SEL0024,Home & Garden,Product_02554,270.55,139,1,2023-01-31
LST02555,SEL0128,Electronics,Product_02555,323.9,48,1,2023-06-20
LST02556,SEL0343,Beauty,Product_02556,446.61,69,1,2023-05-21
LST02557,SEL0402,Sports,Product_02557,324.38,39,1,2023-03-15
LST02558,SEL0077,Beauty,Product_02558,147.78,34,1,2023-01-04
LST02559,SEL0343,Beauty,Product_02559,131.23,105,1,2023-01-23
LST02560,SEL0210,Electronics,Product_02560,355.41,200,1,2023-03-22
LST02561,SEL0176,Sports,Product_02561,174.83,197,1,2023-03-01
LST02562,SEL0325,Home & Garden,Product_02562,262.54,174,1,2023-03-25
LST02563,SEL0285,Electronics,Product_02563,253.55,138,1,2023-06-12
LST02564,SEL0425,Beauty,Product_02564,347.53,11,1,2023-01-28
LST02565,SEL0370,Beauty,Product_02565,433.92,200,1,2023-05-29
LST02566,SEL0341,Beauty,Product_02566,296.62,50,1,2023-02-23
LST02567,SEL0186,Electronics,Product_02567,73.51,183,1,2023-01-29
LST02568,SEL0132,Sports,Product_02568,30.72,68,0,2023-01-11
LST02569,SEL0208,Electronics,Product_02569,302.11,170,0,2023-03-09
LST02570,SEL0329,Home & Garden,Product_02570,178.11,96,1,2023-01-16
LST02571,SEL0016,Fashion,Product_02571,445.44,6,1,2023-06-10
LST02572,SEL0348,Home & Garden,Product_02572,343.92,147,1,2023-06-15
LST02573,SEL0194,Fashion,Product_02573,381.63,117,0,2023-05-13
LST02574,SEL0019,Home & Garden,Product_02574,249.85,123,1,2023-04-06
LST02575,SEL0195,Sports,Product_02575,79.66,147,1,2023-01-10
LST02576,SEL0092,Fashion,Product_02576,207.28,45,1,2023-03-13
LST02577,SEL0151,Electronics,Product_02577,65.46,42,1,2023-02-10
LST02578,SEL0191,Electronics,Product_02578,497.43,115,1,2023-01-26
LST02579,SEL0167,Sports,Product_02579,355.46,78,1,2023-06-06
LST02580,SEL0064,Fashion,Product_02580,390.04,94,1,2023-04-14
LST02581,SEL0364,Electronics,Product_02581,325.26,15,1,2023-04-26
LST02582,SEL0398,Beauty,Product_02582,416.81,88,1,2023-05-07
LST02583,SEL0079,Beauty,Product_02583,356.25,179,1,2023-03-18
LST02584,SEL0134,Electronics,Product_02584,330.42,75,1,2023-04-27
LST02585,SEL0217,Sports,Product_02585,160.73,145,1,2023-03-22
LST02586,SEL0070,Electronics,Product_02586,299.76,189,1,2023-06-04
LST02587,SEL0250,Fashion,Product_02587,95.74,126,1,2023-05-15
LST02588,SEL0383,Beauty,Product_02588,446.43,199,1,2023-02-14
LST02589,SEL0189,Fashion,Product_02589,31.75,73,0,2023-06-13
LST02590,SEL0211,Beauty,Product_02590,231.87,33,1,2023-03-01
LST02591,SEL0244,Electronics,Product_02591,224.28,98,1,2023-04-22
LST02592,SEL0095,Fashion,Product_02592,333.87,65,0,2023-03-28
LST02593,SEL0084,Sports,Product_02593,33.62,197,1,2023-05-16
LST02594,SEL0471,Electronics,Product_02594,27.93,200,1,2023-04-14
LST02595,SEL0394,Fashion,Product_02595,445.6,184,1,2023-02-25
LST02596,SEL0094,Electronics,Product_02596,403.89,112,0,2023-04-10
LST02597,SEL0490,Home & Garden,Product_02597,111.46,130,1,2023-06-30
LST02598,SEL0258,Sports,Product_02598,468.51,199,1,2023-01-29
LST02599,SEL0212,Fashion,Product_02599,23.64,152,0,2023-03-02
LST02600,SEL0050,Beauty,Product_02600,383.06,11,1,2023-05-07
LST02601,SEL0447,Beauty,Product_02601,329.3,90,1,2023-03-08
LST02602,SEL0179,Home & Garden,Product_02602,277.77,165,1,2023-04-05
LST02603,SEL0212,Fashion,Product_02603,228.49,60,1,2023-05-20
LST02604,SEL0418,Fashion,Product_02604,193.48,33,0,2023-04-05
LST02605,SEL0444,Sports,Product_02605,10.61,87,1,2023-06-13
LST02606,SEL0071,Fashion,Product_02606,177.37,35,1,2023-03-04
LST02607,SEL0393,Home & Garden,Product_02607,23.97,163,1,2023-03-26
LST02608,SEL0498,Sports,Product_02608,9.81,55,1,2023-01-25
LST02609,SEL0201,Beauty,Product_02609,263.59,149,1,2023-03-23
LST02610,SEL0032,Beauty,Product_02610,276.99,182,1,2023-04-29
LST02611,SEL0369,Electronics,Product_02611,79.35,50,1,2023-06-17
