transaction_id,session_id,seller_id,listing_id,user_id,txn_date,country,device,quantity,unit_price_eur,gmv_eur,is_returned,category
TXN006049,SS003178,SEL0258,LST02899,U01245,2023-08-05,DE,iOS,3,96.39,289.17,0,Sports
TXN006050,SS001300,SEL0464,LST00279,U03232,2023-06-16,DE,iOS,2,86.78,173.56,0,Home & Garden
TXN006051,SS007863,SEL0472,LST02264,U04682,2023-07-27,DE,iOS,2,325.49,650.98,0,Sports
TXN006052,SS012713,SEL0331,LST02315,U01840,2023-06-08,SK,Android,4,474.06,1896.24,0,Electronics
TXN006053,SS009065,SEL0123,LST00483,U02859,2023-08-19,SK,iOS,1,412.73,412.73,0,Beauty
TXN006054,SS000335,SEL0183,LST01414,U02493,2023-07-28,DE,Android,4,143.5,574.0,0,Beauty
TXN006055,SS010287,SEL0468,LST02286,U03937,2023-07-20,DE,iOS,4,218.37,873.48,0,Home & Garden
TXN006056,SS017050,SEL0014,LST01391,U04345,2023-06-02,SK,Android,4,414.07,1656.28,0,Sports
TXN006057,SS019545,SEL0138,LST01556,U00359,2023-08-28,DE,iOS,3,417.72,1253.16,0,Beauty
TXN006058,SS006305,SEL0373,LST02810,U02299,2023-07-17,DE,Android,4,463.38,1853.52,0,Electronics
TXN006059,SS019719,SEL0387,LST02053,U00563,2023-07-03,SK,iOS,1,413.16,413.16,0,Home & Garden
TXN006060,SS004579,SEL0059,LST01284,U04269,2023-07-26,SK,Android,2,485.88,971.76,0,Sports
TXN006061,SS011773,SEL0051,LST01030,U01136,2023-07-17,DE,Android,3,315.48,946.44,1,Fashion
TXN006062,SS008864,SEL0372,LST01939,U02624,2023-08-25,DE,iOS,2,79.05,158.1,0,Sports
TXN006063,SS002137,SEL0171,LST00178,U01208,2023-08-19,RO,Android,2,413.86,827.72,1,Home & Garden
TXN006064,SS007902,SEL0188,LST02986,U01052,2023-07-24,DE,Android,4,302.05,1208.2,1,Sports
TXN006065,SS019190,SEL0455,LST02650,U02599,2023-08-10,SK,Android,1,336.41,336.41,0,Sports
TXN006066,SS006770,SEL0471,LST02107,U02296,2023-06-07,DE,iOS,3,402.5,1207.5,0,Electronics
TXN006067,SS012864,SEL0359,LST00308,U01219,2023-06-03,DE,iOS,1,318.58,318.58,0,Home & Garden
TXN006068,SS010153,SEL0416,LST02020,U04923,2023-08-10,DE,iOS,1,319.31,319.31,1,Fashion
TXN006069,SS002672,SEL0332,LST00512,U01385,2023-06-21,PL,iOS,3,418.61,1255.83,0,Electronics
TXN006070,SS006850,SEL0167,LST00182,U02633,2023-06-11,PL,Android,1,120.93,120.93,1,Sports
TXN006071,SS012408,SEL0478,LST00224,U02171,2023-07-14,PL,iOS,2,297.28,594.56,0,Sports
TXN006072,SS016718,SEL0050,LST01201,U00255,2023-07-15,PL,iOS,4,25.74,102.96,0,Beauty
TXN006073,SS017707,SEL0201,LST01386,U04645,2023-06-29,DE,iOS,3,408.59,1225.77,0,Beauty
TXN006074,SS000929,SEL0112,LST01393,U02997,2023-07-16,CZ,iOS,4,311.55,1246.2,0,Home & Garden
TXN006075,SS016739,SEL0459,LST02028,U00343,2023-06-23,DE,iOS,3,193.27,579.81,0,Sports
TXN006076,SS013195,SEL0338,LST02718,U02065,2023-06-24,SK,Android,4,90.07,360.28,0,Home & Garden
TXN006077,SS014871,SEL0065,LST00669,U04607,2023-06-14,RO,iOS,1,5.6,5.6,0,Fashion
TXN006078,SS018484,SEL0176,LST02561,U03997,2023-06-14,CZ,iOS,3,174.83,524.49,0,Sports
TXN006079,SS013657,SEL0060,LST01793,U00296,2023-06-27,DE,iOS,2,275.5,551.0,0,Beauty
TXN006080,SS008940,SEL0189,LST00833,U00425,2023-07-10,DE,iOS,2,87.06,174.12,0,Fashion
TXN006081,SS003969,SEL0271,LST02669,U00492,2023-07-30,PL,Android,3,216.53,649.59,0,Sports
TXN006082,SS009494,SEL0403,LST01204,U02212,2023-08-20,PL,Android,1,448.89,448.89,0,Sports
TXN006083,SS017710,SEL0434,LST01401,U01721,2023-07-08,SK,iOS,1,304.83,304.83,0,Electronics
TXN006084,SS009300,SEL0113,LST00600,U02143,2023-08-14,DE,iOS,3,384.32,1152.96,0,Sports
TXN006085,SS002507,SEL0152,LST02384,U04486,2023-08-07,PL,iOS,4,92.61,370.44,0,Home & Garden
TXN006086,SS018738,SEL0421,LST02034,U02172,2023-07-30,PL,Android,1,147.67,147.67,0,Home & Garden
TXN006087,SS012703,SEL0031,LST00612,U00814,2023-07-27,SK,Android,1,387.31,387.31,0,Sports
TXN006088,SS005239,SEL0471,LST02107,U04612,2023-07-03,DE,Android,1,402.5,402.5,0,Electronics
TXN006089,SS008355,SEL0052,LST00369,U00153,2023-08-17,SK,Android,2,18.82,37.64,0,Fashion
TXN006090,SS000801,SEL0283,LST02326,U01289,2023-06-22,PL,iOS,3,77.15,231.45,0,Electronics
TXN006091,SS015884,SEL0081,LST01356,U02864,2023-08-25,SK,iOS,2,301.02,602.04,0,Fashion
TXN006092,SS015724,SEL0176,LST00511,U01454,2023-06-11,DE,Android,2,171.52,343.04,0,Sports
TXN006093,SS014535,SEL0107,LST00708,U02079,2023-06-28,SK,Android,1,328.99,328.99,0,Beauty
TXN006094,SS003892,SEL0406,LST01245,U02181,2023-07-22,DE,Android,1,38.56,38.56,0,Fashion
TXN006095,SS005625,SEL0415,LST01936,U03076,2023-07-27,DE,Android,2,303.03,606.06,0,Sports
TXN006096,SS018992,SEL0327,LST02978,U03244,2023-08-29,CZ,iOS,3,169.24,507.72,1,Sports
TXN006097,SS019493,SEL0187,LST02112,U03617,2023-06-15,CZ,iOS,1,354.71,354.71,0,Fashion
TXN006098,SS017959,SEL0455,LST01072,U01260,2023-07-09,SK,Android,1,396.79,396.79,0,Sports
TXN006099,SS018980,SEL0385,LST00801,U02916,2023-07-28,PL,Android,4,358.64,1434.56,0,Fashion
TXN006100,SS008396,SEL0440,LST00912,U04604,2023-07-16,DE,Android,1,440.12,440.12,1,Home & Garden
TXN006101,SS013607,SEL0392,LST02117,U03631,2023-06-23,DE,iOS,4,480.77,1923.08,1,Fashion
TXN006102,SS019123,SEL0434,LST02379,U04904,2023-07-18,DE,Android,3,477.12,1431.36,0,Electronics
TXN006103,SS002345,SEL0099,LST00028,U02945,2023-08-24,DE,Android,2,430.48,860.96,0,Home & Garden
TXN006104,SS018193,SEL0246,LST01328,U04042,2023-06-22,PL,Android,1,264.13,264.13,0,Sports
TXN006105,SS012252,SEL0492,LST00807,U00074,2023-08-22,DE,iOS,4,16.15,64.6,0,Home & Garden
TXN006106,SS009774,SEL0222,LST01739,U04474,2023-08-17,SK,Android,4,174.18,696.72,0,Home & Garden
TXN006107,SS016994,SEL0362,LST00314,U04187,2023-06-15,DE,Android,1,377.69,377.69,0,Beauty
TXN006108,SS005727,SEL0395,LST02069,U01537,2023-07-31,CZ,Android,2,216.85,433.7,0,Fashion
TXN006109,SS011133,SEL0280,LST00670,U04971,2023-07-04,RO,Android,2,369.18,738.36,0,Home & Garden
TXN006110,SS009186,SEL0090,LST00864,U02518,2023-06-08,DE,iOS,3,47.26,141.78,0,Electronics
TXN006111,SS015937,SEL0055,LST02837,U01934,2023-08-09,CZ,iOS,4,432.89,1731.56,0,Sports
TXN006112,SS009885,SEL0179,LST01430,U02582,2023-08-15,DE,iOS,3,181.29,543.87,0,Home & Garden
TXN006113,SS001671,SEL0232,LST02832,U00716,2023-06-26,DE,Android,4,146.52,586.08,0,Beauty
TXN006114,SS006388,SEL0208,LST02569,U04835,2023-08-27,PL,Android,4,302.11,1208.44,1,Electronics
TXN006115,SS005253,SEL0300,LST02466,U01840,2023-08-13,SK,Android,2,304.73,609.46,0,Fashion
TXN006116,SS007068,SEL0047,LST02024,U03471,2023-07-11,PL,iOS,1,484.88,484.88,0,Beauty
TXN006117,SS003857,SEL0254,LST00151,U00258,2023-06-16,SK,iOS,1,339.71,339.71,1,Beauty
TXN006118,SS006430,SEL0452,LST00058,U00454,2023-08-11,DE,Android,4,299.44,1197.76,0,Fashion
TXN006119,SS008630,SEL0478,LST00491,U01558,2023-07-25,RO,Android,1,360.73,360.73,0,Sports
TXN006120,SS004696,SEL0166,LST01009,U02472,2023-06-05,CZ,Android,2,328.78,657.56,0,Beauty
TXN006121,SS011945,SEL0418,LST00081,U02147,2023-06-20,DE,Android,1,361.09,361.09,0,Fashion
TXN006122,SS017918,SEL0299,LST01798,U04235,2023-06-04,DE,iOS,1,68.02,68.02,0,Fashion
TXN006123,SS015519,SEL0207,LST01537,U04987,2023-07-15,RO,iOS,4,415.52,1662.08,1,Electronics
TXN006124,SS003995,SEL0406,LST00033,U01934,2023-08-02,DE,iOS,4,177.77,711.08,0,Fashion
TXN006125,SS003593,SEL0098,LST01492,U02938,2023-07-17,PL,Android,2,329.81,659.62,0,Beauty
TXN006126,SS012877,SEL0295,LST01309,U02413,2023-07-16,DE,Android,4,34.7,138.8,0,Beauty
TXN006127,SS019579,SEL0450,LST02689,U00376,2023-08-29,PL,iOS,3,224.06,672.18,0,Sports
TXN006128,SS002693,SEL0377,LST01061,U01203,2023-08-26,CZ,iOS,1,194.89,194.89,0,Sports
TXN006129,SS003069,SEL0193,LST01089,U00811,2023-07-02,DE,Android,2,441.03,882.06,1,Home & Garden
TXN006130,SS001031,SEL0073,LST00421,U01522,2023-08-22,PL,iOS,2,81.55,163.1,0,Home & Garden
TXN006131,SS012925,SEL0459,LST01728,U01545,2023-08-23,PL,iOS,1,138.47,138.47,0,Sports
TXN006132,SS004084,SEL0089,LST02808,U04645,2023-06-02,DE,Android,3,202.65,607.95,0,Beauty
TXN006133,SS008454,SEL0341,LST02566,U03061,2023-06-06,CZ,Android,4,296.62,1186.48,0,Beauty
TXN006134,SS000344,SEL0034,LST02721,U00338,2023-08-11,PL,iOS,3,321.48,964.44,1,Sports
TXN006135,SS007976,SEL0494,LST00377,U01829,2023-07-10,DE,iOS,4,213.47,853.88,0,Beauty
TXN006136,SS017941,SEL0163,LST00628,U04412,2023-07-22,DE,iOS,1,62.08,62.08,0,Beauty
TXN006137,SS001284,SEL0118,LST01787,U00348,2023-08-09,CZ,iOS,3,232.54,697.62,0,Electronics
TXN006138,SS010624,SEL0073,LST02548,U03520,2023-06-12,PL,Android,4,405.54,1622.16,0,Home & Garden
TXN006139,SS010149,SEL0375,LST01853,U02215,2023-06-13,SK,Android,3,134.97,404.91,0,Fashion
TXN006140,SS002229,SEL0289,LST01481,U03369,2023-07-01,PL,Android,2,355.91,711.82,0,Beauty
TXN006141,SS001570,SEL0088,LST02495,U03603,2023-07-24,DE,Android,1,137.37,137.37,0,Electronics
TXN006142,SS005516,SEL0378,LST01887,U00727,2023-08-02,CZ,iOS,3,180.01,540.03,0,Electronics
TXN006143,SS017189,SEL0271,LST02056,U02865,2023-07-06,SK,Android,4,289.74,1158.96,0,Sports
TXN006144,SS018813,SEL0297,LST00219,U00807,2023-06-30,CZ,Android,1,403.89,403.89,0,Beauty
TXN006145,SS006414,SEL0144,LST01762,U03683,2023-06-27,PL,iOS,2,407.88,815.76,0,Electronics
TXN006146,SS019437,SEL0112,LST01393,U02783,2023-08-15,CZ,Android,2,311.55,623.1,0,Home & Garden
TXN006147,SS001943,SEL0164,LST00054,U03417,2023-07-24,CZ,iOS,1,476.38,476.38,0,Sports
TXN006148,SS017363,SEL0085,LST02537,U01921,2023-07-15,SK,Android,1,285.36,285.36,0,Beauty
TXN006149,SS006684,SEL0167,LST01734,U03701,2023-06-22,DE,Android,1,247.22,247.22,1,Sports
TXN006150,SS013228,SEL0203,LST01225,U01294,2023-07-02,CZ,Android,1,196.02,196.02,0,Beauty
TXN006151,SS016648,SEL0010,LST00183,U01702,2023-07-06,PL,Android,2,59.52,119.04,0,Sports
TXN006152,SS005251,SEL0494,LST01367,U00020,2023-08-01,PL,Android,3,288.15,864.45,0,Beauty
TXN006153,SS008830,SEL0434,LST02379,U00698,2023-06-12,DE,iOS,2,477.12,954.24,0,Electronics
TXN006154,SS019755,SEL0247,LST01395,U00252,2023-08-22,SK,Android,4,333.23,1332.92,1,Electronics
TXN006155,SS008965,SEL0179,LST01398,U03881,2023-08-14,DE,Android,4,428.03,1712.12,0,Home & Garden
TXN006156,SS006553,SEL0280,LST00046,U01738,2023-08-14,CZ,Android,3,482.25,1446.75,0,Home & Garden
TXN006157,SS006157,SEL0473,LST02381,U00183,2023-08-08,DE,Android,1,348.11,348.11,0,Fashion
TXN006158,SS016860,SEL0405,LST02227,U01100,2023-07-10,CZ,Android,3,387.85,1163.55,0,Home & Garden
TXN006159,SS007817,SEL0481,LST00131,U02351,2023-08-06,SK,Android,2,33.96,67.92,1,Sports
TXN006160,SS017970,SEL0015,LST02310,U00124,2023-08-29,DE,Android,2,486.95,973.9,0,Sports
TXN006161,SS013826,SEL0315,LST02118,U03917,2023-07-31,PL,iOS,3,80.08,240.24,0,Electronics
TXN006162,SS000185,SEL0138,LST02275,U03256,2023-08-07,PL,Android,3,477.65,1432.95,0,Beauty
TXN006163,SS005523,SEL0426,LST02232,U03976,2023-08-17,DE,Android,2,65.49,130.98,0,Sports
TXN006164,SS017760,SEL0486,LST02513,U00354,2023-08-02,PL,Android,4,93.49,373.96,0,Electronics
TXN006165,SS000803,SEL0019,LST00674,U01101,2023-06-05,PL,Android,3,5.83,17.49,0,Home & Garden
TXN006166,SS008363,SEL0138,LST02928,U01279,2023-06-24,DE,Android,2,320.08,640.16,1,Beauty
TXN006167,SS009518,SEL0304,LST01184,U00594,2023-06-15,DE,Android,1,349.69,349.69,1,Fashion
TXN006168,SS011381,SEL0099,LST00028,U04548,2023-08-10,CZ,Android,2,430.48,860.96,0,Home & Garden
TXN006169,SS017964,SEL0304,LST01192,U00107,2023-08-25,DE,Android,3,277.42,832.26,1,Fashion
TXN006170,SS001235,SEL0284,LST01974,U01733,2023-07-04,RO,iOS,4,283.76,1135.04,0,Electronics
TXN006171,SS011738,SEL0039,LST00010,U04863,2023-07-13,PL,Android,3,111.63,334.89,0,Electronics
TXN006172,SS011342,SEL0490,LST00007,U01731,2023-07-18,PL,Android,3,366.05,1098.15,1,Home & Garden
TXN006173,SS015392,SEL0348,LST00969,U01173,2023-08-07,CZ,iOS,4,216.14,864.56,0,Home & Garden
TXN006174,SS004542,SEL0378,LST01887,U01860,2023-06-14,DE,Android,1,180.01,180.01,0,Electronics
TXN006175,SS004260,SEL0450,LST01368,U03945,2023-07-27,DE,Android,1,333.25,333.25,0,Sports
TXN006176,SS008786,SEL0312,LST02515,U04925,2023-07-03,DE,iOS,3,281.87,845.61,0,Electronics
TXN006177,SS002927,SEL0290,LST02473,U01839,2023-07-24,DE,Android,3,97.44,292.32,0,Fashion
TXN006178,SS002886,SEL0420,LST02469,U03403,2023-06-26,CZ,iOS,4,259.78,1039.12,0,Home & Garden
TXN006179,SS000621,SEL0270,LST02039,U01199,2023-08-01,SK,iOS,3,428.14,1284.42,0,Fashion
TXN006180,SS004283,SEL0464,LST00908,U04582,2023-07-08,SK,Android,4,473.87,1895.48,0,Home & Garden
TXN006181,SS017592,SEL0332,LST00512,U02902,2023-08-23,CZ,iOS,2,418.61,837.22,0,Electronics
TXN006182,SS007058,SEL0325,LST01151,U02341,2023-06-24,DE,iOS,1,499.52,499.52,0,Home & Garden
TXN006183,SS019580,SEL0022,LST01595,U00197,2023-08-21,CZ,Android,1,322.13,322.13,0,Fashion
TXN006184,SS004655,SEL0417,LST01381,U03455,2023-08-07,DE,Android,3,272.65,817.95,0,Sports
TXN006185,SS007313,SEL0401,LST01808,U02717,2023-06-13,SK,Android,1,171.12,171.12,1,Beauty
TXN006186,SS001388,SEL0034,LST01324,U01046,2023-08-14,PL,Android,4,104.28,417.12,0,Sports
TXN006187,SS000136,SEL0355,LST01559,U04894,2023-06-25,DE,Android,4,362.73,1450.92,0,Fashion
TXN006188,SS015670,SEL0031,LST01737,U02746,2023-08-15,PL,Android,3,68.21,204.63,0,Sports
TXN006189,SS004339,SEL0414,LST01104,U04009,2023-06-19,PL,iOS,3,398.77,1196.31,0,Sports
TXN006190,SS000630,SEL0447,LST01272,U01917,2023-08-09,SK,Android,3,323.6,970.8,0,Beauty
TXN006191,SS007159,SEL0375,LST01438,U02015,2023-07-02,DE,Android,1,254.21,254.21,0,Fashion
TXN006192,SS004937,SEL0087,LST00540,U02865,2023-07-25,SK,Android,2,184.74,369.48,0,Sports
TXN006193,SS014589,SEL0145,LST00156,U02482,2023-07-22,RO,Android,3,137.88,413.64,0,Sports
TXN006194,SS003090,SEL0129,LST01013,U00251,2023-06-20,PL,Android,4,31.15,124.6,0,Sports
TXN006195,SS005821,SEL0183,LST01414,U00659,2023-06-29,CZ,Android,4,143.5,574.0,0,Beauty
TXN006196,SS011139,SEL0161,LST01978,U01200,2023-08-02,DE,Android,1,302.16,302.16,1,Electronics
TXN006197,SS007055,SEL0442,LST01600,U00587,2023-06-22,DE,Android,3,345.44,1036.32,0,Home & Garden
TXN006198,SS003670,SEL0053,LST02314,U01551,2023-06-09,PL,Android,2,218.07,436.14,1,Home & Garden
TXN006199,SS002008,SEL0023,LST01235,U00074,2023-06-26,SK,iOS,3,179.45,538.35,0,Sports
TXN006200,SS007311,SEL0145,LST00156,U03264,2023-06-04,PL,Android,4,137.88,551.52,0,Sports
TXN006201,SS018410,SEL0194,LST01917,U01978,2023-06-28,PL,Android,3,463.12,1389.36,0,Fashion
TXN006202,SS001433,SEL0394,LST00374,U01814,2023-07-29,CZ,iOS,3,496.04,1488.12,0,Fashion
TXN006203,SS004742,SEL0034,LST02721,U01710,2023-08-21,CZ,iOS,3,321.48,964.44,0,Sports
TXN006204,SS019632,SEL0439,LST01070,U03985,2023-07-31,RO,Android,2,438.32,876.64,1,Home & Garden
TXN006205,SS018375,SEL0125,LST00140,U00390,2023-08-25,PL,Android,4,366.05,1464.2,0,Electronics
TXN006206,SS000283,SEL0166,LST02126,U03188,2023-06-29,PL,Android,3,89.17,267.51,0,Beauty
TXN006207,SS016522,SEL0267,LST02209,U04036,2023-06-02,CZ,Android,2,98.69,197.38,0,Electronics
TXN006208,SS009660,SEL0113,LST00794,U04686,2023-08-20,DE,Android,2,221.3,442.6,0,Sports
TXN006209,SS003710,SEL0500,LST02780,U01174,2023-06-13,PL,Android,1,53.53,53.53,0,Beauty
TXN006210,SS018297,SEL0312,LST02515,U02742,2023-06-17,PL,Android,4,281.87,1127.48,1,Electronics
TXN006211,SS009349,SEL0450,LST02769,U04876,2023-06-30,RO,Android,1,84.98,84.98,0,Sports
TXN006212,SS015312,SEL0079,LST01114,U02638,2023-06-11,CZ,Android,3,312.43,937.29,0,Beauty
TXN006213,SS006221,SEL0338,LST01423,U03699,2023-07-19,DE,Android,1,245.72,245.72,0,Home & Garden
TXN006214,SS009245,SEL0212,LST02502,U00790,2023-06-03,CZ,iOS,2,342.43,684.86,0,Fashion
TXN006215,SS014002,SEL0335,LST02966,U00550,2023-06-04,DE,iOS,4,383.88,1535.52,0,Fashion
TXN006216,SS005075,SEL0022,LST01075,U01240,2023-08-17,DE,iOS,1,212.31,212.31,0,Fashion
TXN006217,SS018516,SEL0166,LST01560,U03869,2023-06-07,DE,Android,4,265.61,1062.44,0,Beauty
TXN006218,SS018665,SEL0078,LST00216,U04757,2023-08-29,DE,Android,3,286.89,860.67,0,Sports
TXN006219,SS012867,SEL0081,LST01356,U01003,2023-07-21,PL,iOS,1,301.02,301.02,0,Fashion
TXN006220,SS001384,SEL0170,LST02794,U03920,2023-06-24,PL,iOS,1,305.33,305.33,0,Home & Garden
TXN006221,SS010501,SEL0160,LST00205,U01966,2023-08-19,PL,iOS,4,60.97,243.88,1,Electronics
TXN006222,SS014476,SEL0122,LST01080,U04534,2023-06-27,DE,Android,4,294.92,1179.68,0,Electronics
TXN006223,SS001971,SEL0402,LST02557,U02005,2023-08-16,PL,Android,3,324.38,973.14,0,Sports
TXN006224,SS016730,SEL0213,LST01005,U04120,2023-07-20,DE,iOS,4,45.6,182.4,0,Beauty
TXN006225,SS011165,SEL0107,LST02428,U03312,2023-08-01,PL,Android,2,208.44,416.88,0,Beauty
TXN006226,SS013177,SEL0340,LST00155,U04789,2023-08-27,SK,Android,2,88.19,176.38,1,Home & Garden
TXN006227,SS002010,SEL0265,LST02096,U00633,2023-08-23,RO,Android,3,38.66,115.98,0,Home & Garden
TXN006228,SS009325,SEL0335,LST01499,U00762,2023-08-11,CZ,Android,1,116.41,116.41,0,Fashion
TXN006229,SS014364,SEL0454,LST00808,U01478,2023-06-25,CZ,iOS,3,197.3,591.9,0,Home & Garden
TXN006230,SS003872,SEL0348,LST00969,U04559,2023-08-13,RO,Android,1,216.14,216.14,0,Home & Garden
TXN006231,SS014877,SEL0150,LST00922,U01103,2023-08-15,CZ,iOS,2,71.51,143.02,0,Fashion
TXN006232,SS000777,SEL0375,LST00503,U00586,2023-07-12,SK,iOS,2,382.77,765.54,0,Fashion
TXN006233,SS018287,SEL0375,LST02709,U00732,2023-07-09,SK,iOS,3,258.71,776.13,0,Fashion
TXN006234,SS018875,SEL0327,LST00532,U02590,2023-08-22,SK,iOS,4,464.45,1857.8,0,Sports
TXN006235,SS014838,SEL0484,LST00955,U02239,2023-07-10,DE,Android,2,290.86,581.72,0,Sports
TXN006236,SS012601,SEL0154,LST01584,U04189,2023-06-16,DE,Android,4,282.78,1131.12,1,Electronics
TXN006237,SS016018,SEL0473,LST00745,U00207,2023-07-21,PL,iOS,3,47.06,141.18,0,Fashion
TXN006238,SS015001,SEL0083,LST02749,U02892,2023-06-22,DE,Android,4,120.83,483.32,0,Home & Garden
TXN006239,SS015310,SEL0147,LST01228,U01092,2023-08-12,RO,iOS,1,85.33,85.33,0,Sports
TXN006240,SS007354,SEL0184,LST02726,U02526,2023-07-09,PL,Android,2,466.06,932.12,0,Beauty
TXN006241,SS016946,SEL0095,LST02592,U01585,2023-08-18,PL,iOS,2,333.87,667.74,0,Fashion
TXN006242,SS002351,SEL0131,LST02852,U00273,2023-07-16,PL,iOS,2,473.53,947.06,0,Home & Garden
TXN006243,SS011442,SEL0089,LST01967,U00500,2023-08-17,DE,iOS,2,456.37,912.74,0,Beauty
TXN006244,SS017755,SEL0467,LST02467,U01710,2023-08-28,DE,Android,2,103.09,206.18,1,Fashion
TXN006245,SS003729,SEL0394,LST00382,U03172,2023-06-23,CZ,Android,4,423.84,1695.36,0,Fashion
TXN006246,SS017326,SEL0043,LST01074,U02795,2023-06-30,PL,Android,1,277.79,277.79,0,Home & Garden
TXN006247,SS002407,SEL0072,LST00824,U03015,2023-08-25,DE,Android,4,46.1,184.4,0,Home & Garden
TXN006248,SS017476,SEL0471,LST02107,U03548,2023-08-13,DE,Android,4,402.5,1610.0,0,Electronics
TXN006249,SS000702,SEL0202,LST01716,U02354,2023-07-22,CZ,Android,3,76.51,229.53,0,Beauty
TXN006250,SS017047,SEL0362,LST02912,U04692,2023-07-26,DE,Android,1,485.57,485.57,0,Beauty
TXN006251,SS008362,SEL0239,LST01208,U04370,2023-07-19,PL,Android,1,114.97,114.97,0,Electronics
TXN006252,SS013804,SEL0327,LST00532,U02929,2023-07-11,DE,iOS,1,464.45,464.45,0,Sports
TXN006253,SS009533,SEL0413,LST00339,U03506,2023-07-27,DE,Android,1,12.11,12.11,0,Sports
TXN006254,SS003275,SEL0061,LST00573,U01812,2023-08-17,DE,iOS,2,344.22,688.44,1,Fashion
TXN006255,SS015073,SEL0416,LST02527,U02861,2023-06-18,PL,Android,2,24.19,48.38,0,Fashion
TXN006256,SS004395,SEL0484,LST00292,U03807,2023-07-29,DE,Android,1,288.11,288.11,0,Sports
TXN006257,SS009089,SEL0308,LST02770,U03523,2023-06-30,PL,Android,2,95.34,190.68,0,Electronics
TXN006258,SS016694,SEL0448,LST00420,U04151,2023-07-26,RO,iOS,1,74.56,74.56,0,Home & Garden
TXN006259,SS008206,SEL0336,LST02499,U03071,2023-08-07,PL,Android,4,137.41,549.64,1,Fashion
TXN006260,SS000097,SEL0236,LST02730,U02491,2023-06-05,CZ,Android,1,127.96,127.96,0,Electronics
TXN006261,SS006870,SEL0486,LST00379,U01167,2023-08-23,CZ,iOS,1,55.18,55.18,0,Electronics
TXN006262,SS013598,SEL0290,LST02982,U02120,2023-08-19,DE,iOS,4,22.35,89.4,1,Fashion
TXN006263,SS000238,SEL0095,LST00887,U01032,2023-07-17,PL,iOS,1,308.04,308.04,0,Fashion
TXN006264,SS009122,SEL0361,LST01472,U00939,2023-07-30,RO,Android,3,48.2,144.6,1,Fashion
TXN006265,SS010868,SEL0346,LST01858,U03996,2023-06-24,DE,Android,4,436.01,1744.04,0,Sports
TXN006266,SS008951,SEL0215,LST00650,U03787,2023-08-09,PL,Android,1,336.25,336.25,0,Beauty
TXN006267,SS009580,SEL0434,LST01982,U01017,2023-08-15,DE,Android,3,369.17,1107.51,0,Electronics
TXN006268,SS013227,SEL0140,LST01668,U03619,2023-07-24,DE,Android,2,415.29,830.58,0,Home & Garden
TXN006269,SS000565,SEL0271,LST02056,U03331,2023-06-15,RO,Android,2,289.74,579.48,0,Sports
TXN006270,SS007371,SEL0316,LST01173,U03534,2023-06-22,PL,iOS,2,275.21,550.42,0,Beauty
TXN006271,SS005627,SEL0277,LST01453,U01820,2023-08-16,DE,Android,1,351.14,351.14,0,Beauty
TXN006272,SS000325,SEL0336,LST00319,U02397,2023-06-16,PL,Android,4,466.24,1864.96,0,Fashion
TXN006273,SS007628,SEL0244,LST02657,U04677,2023-07-09,CZ,Android,4,87.45,349.8,0,Electronics
TXN006274,SS011344,SEL0369,LST00336,U02499,2023-07-20,CZ,Android,2,34.72,69.44,0,Electronics
TXN006275,SS012360,SEL0160,LST00979,U03328,2023-07-24,SK,Android,2,462.09,924.18,1,Electronics
TXN006276,SS003271,SEL0365,LST02278,U02915,2023-06-03,DE,iOS,4,104.62,418.48,0,Sports
TXN006277,SS014232,SEL0300,LST02786,U03767,2023-07-15,PL,Android,1,92.2,92.2,1,Fashion
TXN006278,SS017861,SEL0452,LST00058,U04206,2023-07-21,PL,Android,2,299.44,598.88,0,Fashion
TXN006279,SS014381,SEL0137,LST02160,U02754,2023-07-03,DE,Android,1,434.59,434.59,0,Fashion
TXN006280,SS005667,SEL0244,LST00357,U01457,2023-06-05,PL,iOS,4,496.43,1985.72,0,Electronics
TXN006281,SS011240,SEL0291,LST02999,U00933,2023-08-18,DE,Android,1,64.45,64.45,0,Fashion
TXN006282,SS004195,SEL0116,LST02865,U04571,2023-08-23,RO,Android,3,288.27,864.81,0,Fashion
TXN006283,SS012103,SEL0085,LST02280,U03781,2023-06-23,SK,Android,2,215.24,430.48,0,Beauty
TXN006284,SS018251,SEL0469,LST02341,U01504,2023-08-03,DE,Android,2,73.49,146.98,0,Fashion
TXN006285,SS016980,SEL0497,LST01805,U03730,2023-08-06,CZ,Android,1,142.23,142.23,0,Fashion
TXN006286,SS018213,SEL0257,LST01773,U02496,2023-07-04,CZ,Android,2,195.56,391.12,0,Sports
TXN006287,SS015544,SEL0218,LST02988,U04523,2023-08-27,DE,iOS,3,307.16,921.48,0,Sports
TXN006288,SS009875,SEL0348,LST00347,U04176,2023-06-24,DE,Android,4,167.1,668.4,0,Home & Garden
TXN006289,SS018602,SEL0096,LST02951,U02919,2023-07-28,PL,iOS,4,173.02,692.08,0,Sports
TXN006290,SS014854,SEL0346,LST02679,U03304,2023-07-29,CZ,iOS,2,57.29,114.58,0,Sports
TXN006291,SS004131,SEL0277,LST02632,U02264,2023-07-02,CZ,Android,4,76.1,304.4,0,Beauty
TXN006292,SS011736,SEL0068,LST00162,U00882,2023-06-19,DE,Android,4,144.14,576.56,0,Beauty
TXN006293,SS008604,SEL0174,LST02457,U02981,2023-06-09,DE,Android,3,198.15,594.45,0,Sports
